LRCBTC XJ,LRCBTC,0.00000971,0.00001014,0.00000958,0.00001006,843248,48789722141.44
LRCUSD XJ,LRCUSD,0.561,0.5875,0.5479,0.5819,13072094.096267,13072094.0963
LTCBTC XJ,LTCBTC,0.004705,0.004838,0.00463,0.004786,20061.72775405,1160757123.4054
LTCEUR XJ,LTCEUR,225.83,231,220.61,229.66,26507.40424754,32008.2848
LTCGBP XJ,LTCGBP,197.1,201.73,193.3,200.6,53422.85635305,73676.5766
LTCUSD XJ,LTCUSD,271.6,278.71,266.17,277,271893.68220923,271893.6822
MANABTC XJ,MANABTC,0.0000257,0.0000259,0.0000246,0.0000252,653782.65,37827393405.492
MANAETH XJ,MANAETH,0.000536,0.000541,0.000483,0.000495,910729.15,2685667405.018
MANAEUR XJ,MANAEUR,1.237,1.245,1.177,1.215,285905.79,345237.6498
MANAUSD XJ,MANAUSD,1.491,1.502,1.411,1.463,6759259.46,6759259.4600
MANAUSDC XJ,MANAUSDC,1.489031,1.501472,1.420012,1.462803,4792568,4795047.5252
MATICBTC XJ,MATICBTC,0.00001422,0.00001463,0.00001345,0.0000136,11870941.4,686844122326.192
MATICEUR XJ,MATICEUR,0.6828,0.6984,0.6392,0.6526,9081166.7,10965712.3371
MATICGBP XJ,MATICGBP,0.5952,0.6097,0.555,0.5729,5187589.1,7154312.4401
MATICUSD XJ,MATICUSD,0.8223,0.8412,0.7711,0.7866,127672727.5,127672727.5000
MKRBTC XJ,MKRBTC,0.07539,0.088,0.07401,0.0828,1616.876744,93551324.2566
MKRUSD XJ,MKRUSD,4351,5001,4303,4792.4843,9743.572633,9743.5726
NKNBTC XJ,NKNBTC,0.0000119,0.0000147,0.0000119,0.0000133,5232118.7,302726620856.536
NKNUSD XJ,NKNUSD,0.6921,0.84,0.6855,0.7688,46067183.7,46067183.7000
NMRBTC XJ,NMRBTC,0.00120647,0.00123499,0.00116623,0.00118559,12865.452,744385789.5946
NMREUR XJ,NMREUR,57.8642,59.3938,55.5,56.9135,11684.748,14109.5951
NMRGBP XJ,NMRGBP,50.3971,51.8487,48.5325,49.7159,8016.499,11055.7211
NMRUSD XJ,NMRUSD,69.5763,71.7459,66.7657,68.663,39009.312,39009.3120
NUBTC XJ,NUBTC,0.00000905,0.00000919,0.00000888,0.00000893,1542872,89269463052.16
NUEUR XJ,NUEUR,0.4346,0.4468,0.425,0.4284,2372296.610104,2864601.3298
NUGBP XJ,NUGBP,0.3803,0.3874,0.3711,0.3739,2189698.950954,3019859.5422
NUUSD XJ,NUUSD,0.5223,0.5367,0.5111,0.516,15547140.843247,15547140.8432
OGNBTC XJ,OGNBTC,0.0000322,0.0000333,0.0000311,0.0000323,329299.38,19053025031.2464
OGNUSD XJ,OGNUSD,1.861,1.924,1.783,1.876,2783757.19,2783757.1900
OMGBTC XJ,OMGBTC,0.00013425,0.00014232,0.00013289,0.00014074,83877.849,4853111951.0887
OMGEUR XJ,OMGEUR,6.4292,6.8185,6.3043,6.7298,207513.8,250577.5647
OMGGBP XJ,OMGGBP,5.6262,5.9457,5.524,5.8918,62826.4,86645.2000
OMGUSD XJ,OMGUSD,7.7416,8.2217,7.6,8.1395,1549150.7,1549150.7000
OXTUSD XJ,OXTUSD,0.6542,0.6678,0.6337,0.6542,12215975,12215975.0000
RENBTC XJ,RENBTC,0.00001692,0.0000176,0.0000166,0.00001697,1659831,96036626581.68
RENUSD XJ,RENUSD,0.977,1.0256,0.9491,0.9824,22736952.444621,22736952.4446
REPBTC XJ,REPBTC,0.000755,0.000762,0.000697,0.000742,11988.166342,693626673.0684
REPUSD XJ,REPUSD,43.51,44.33,40,42.93,82377.249996,82377.2500
SKLBTC XJ,SKLBTC,0.00001161,0.00001196,0.000011,0.00001138,4611981.4,266845923177.392
SKLEUR XJ,SKLEUR,0.5545,0.5726,0.5299,0.5464,3744553.7,4521632.5238
SKLGBP XJ,SKLGBP,0.4843,0.4991,0.4619,0.4756,1538427.9,2121678.0379
SKLUSD XJ,SKLUSD,0.6694,0.69,0.6348,0.6573,30875082,30875082.0000
SNXBTC XJ,SNXBTC,0.0003144,0.00031984,0.00030855,0.00031371,70939.66,4104517651.0448
SNXEUR XJ,SNXEUR,15.0956,15.4798,14.65,15.0698,23463.303,28332.4643
SNXGBP XJ,SNXGBP,13.1641,13.4591,12.8382,13.1476,16723.292,23063.4412
SNXUSD XJ,SNXUSD,18.2034,18.6373,17.65,18.1844,363796.531,363796.5310
STORJBTC XJ,STORJBTC,0.00003598,0.00003863,0.00003479,0.00003778,1336390.34,77322582871.3552
STORJUSD XJ,STORJUSD,2.078,2.2281,2.002,2.1898,9420888.9,9420888.9000
SUSHIBTC XJ,SUSHIBTC,0.00024869,0.00026328,0.00024587,0.00025563,53101.47,3072412821.1416
SUSHIETH XJ,SUSHIETH,0.005171,0.005232,0.004973,0.005014,56563.61,166801560.8012
SUSHIEUR XJ,SUSHIEUR,11.905,12.584,11.859,12.274,99747.89,120447.8129
SUSHIGBP XJ,SUSHIGBP,10.407,10.967,10.37,10.763,29849.9,41166.6203
SUSHIUSD XJ,SUSHIUSD,14.372,15.172,14.26,14.795,582692.24,582692.2400
UMABTC XJ,UMABTC,0.00043936,0.00049778,0.00043282,0.0004647,71967.795,4164004801.8876
UMAEUR XJ,UMAEUR,21.107,23.745,20.904,22.267,66828.211,80696.5627
UMAGBP XJ,UMAGBP,18.4,20.694,18.209,19.443,35847.064,49437.4344
UMAUSD XJ,UMAUSD,25.375,28.646,25.097,26.871,326205.423,326205.4230
UNIBTC XJ,UNIBTC,0.00070429,0.00070902,0.00068514,0.00069741,116876.865887,6762411308.8784
UNIUSD XJ,UNIUSD,40.672,41.3224,39.2435,40.3521,743966.048233,743966.0482
USDCEUR XJ,USDCEUR,0.832,0.833,0.825,0.829,12090668.99,14599753.8077
USDCGBP XJ,USDCGBP,0.725,0.73,0.722,0.723,553207.46,762939.9586
WBTCBTC XJ,WBTCBTC,0.9997,1.0005,0.9989,0.9996,32.69130174,1891495.1809
WBTCUSD XJ,WBTCUSD,57651.24,58495.31,57063.77,57856.03,15.80568061,15.80568
XLMBTC XJ,XLMBTC,0.00000917,0.00000935,0.00000894,0.00000933,8512818,492545520251.04
XLMEUR XJ,XLMEUR,0.441248,0.448364,0.423027,0.447875,11121932,13429982.1789
XLMUSD XJ,XLMUSD,0.530478,0.540574,0.512061,0.540574,100053581,100053581.0000
XTZBTC XJ,XTZBTC,0.00009733,0.00010208,0.00009593,0.00010051,125745.54,7275546407.6112
XTZEUR XJ,XTZEUR,4.67337,4.89371,4.55419,4.82953,274705.72,331713.3142
XTZGBP XJ,XTZGBP,4.06726,4.26665,3.99896,4.21429,228400.78,314992.2845
XTZUSD XJ,XTZUSD,5.622,5.9,5.5,5.8225,1776050.17,1776050.1700
YFIBTC XJ,YFIBTC,0.84912,0.88162,0.83896,0.86201,13.196482,763538.9471
YFIUSD XJ,YFIUSD,49032.95,50642.91,48406.5,49855.71,294.487832,294.4878
ZECBTC XJ,ZECBTC,0.004253,0.004477,0.004216,0.004458,2394.6526,138552875.2861
ZECUSD XJ,ZECUSD,245.68,259,243.73,257.73,28337.5429346,28337.5429
ZECUSDC XJ,ZECUSDC,245.1,258.93,243.88,257.67,1998.92150401,1999.9557
ZRXBTC XJ,ZRXBTC,0.00003127,0.00003509,0.00003044,0.00003352,3317843.79446,191968053099.9236
ZRXEUR XJ,ZRXEUR,1.5,1.68,1.469492,1.608156,1631802.88732,1970438.5619
ZRXUSD XJ,ZRXUSD,1.805491,2.024913,1.770012,1.94328,12554409.86711,12554409.8671
